,match,team,alliance,leave,"ground pick-up","center line pick-up","auto scoring","teleop scoring","stage level",spotlight,"stage time","brick time","defense time","driver skill","defense skill",speed,stability,"intake consistency",scouter,comments,accuracy,timestamp
1083,278,1323,unknown,true,true,true,"[ss, ss, ss, ss, ss]","[ss, sa, ss, ss, ss, ss, ss, ss, ss, ss, ss, ts]",1,false,17050,0,0,3,0,3,3,3,"27spencerm (1072)","Really accurate shooting from long range.",,1711672953658
1084,38,604,unknown,true,true,true,"[ss, ss, ss, ss, ss]","[as, sm, sm, sm, sm, sm, sm, ts]",2,false,0,0,0,2,0,4,3,4,"26katherinew (1072)","Consistently hit the stage poles",,1711672957428
1085,38,852,unknown,false,false,false,"[]","[ss]",0,false,0,6000,0,1,0,1,1,1,"24aeliyag (1072)","A little rough",,1711672968652
1086,278,3257,unknown,true,false,false,"[ss, ss, sm]","[ss, ss, sa, sm, sm, as, as, ss]",1,false,3000,0,0,2,0,3,2,1,"27jaydenl (1072)","Some hesitancies. Went slower when attempting to collect rings",,1711672973896
1087,278,2b,blue,true,true,false,"[ss]","[sm, ss, ss, ss, ss, ss, as]",1,false,0,3000,0,2,0,3,3,3,"kratosss (4135)","3257, very decent robot, no strategy besides aim for speaker, very powerful, no auto.",,1711673008983
1088,38,2r,red,false,true,false,"[]","[ss]",1,false,0,33000,0,0,0,1,4,2,"kratosss (4135)","852",,1711673025024
1089,38,3r,red,false,false,false,"[]","[as, as, sm, sm, sm, ss, ss]",1,false,0,15500,0,3,0,3,2,2,"kratosss (4135)","3669",,1711673032085
1090,38,4765,unknown,true,true,false,"[as]","[as, as, as]",2,false,1000,44350,0,2,1,2,1,1,"kratoss (4135)","",,1711673037884
1091,277,649,unknown,false,false,false,"[]","[sm, sm, ss, ss, sm]",0,false,0,10850,0,2,0,0,0,1,"25agastyar (1072)","",,1711673380335
1092,279,5700,unknown,true,true,false,"[ss]","[ss, ss, as, ss]",0,false,0,0,0,2,2,1,2,1,"25pranavs (1072)","their shooter shoots really slowly",,1711673383363
1093,39,1r,red,true,false,false,"[]","[as, as, as, as]",2,false,16750,7900,0,3,0,2,3,1,"kratosss (4135)","253",,1711673388897
1094,279,5700,unknown,false,true,false,"[ss, ss, ss]","[ss, ss, ss, ss, ss, ss]",0,false,0,550,0,2,0,3,2,3,"27spencerm (1072)","Fast cycle. Its shooter seems a bit weak",,1711673391003
1095,39,253,unknown,true,false,false,"[]","[as, as, am, as]",2,false,0,0,0,3,0,3,2,1,"26katherinew (1072)","",,1711673393345
1096,39,6665,unknown,false,true,false,"[]","[as, as]",1,false,0,13150,0,3,2,2,1,1,"kratoss (4135)","had a hard time moving and picking up notes",,1711673399788
1097,39,2r,red,true,true,false,"[]","[sm]",1,false,0,13000,77700,3,3,2,4,1,"kratosss (4135)","6506",,1711673404761
1098,39,3r,red,false,false,false,"[]","[sm, sm, ss, sm, sm]",1,false,0,0,0,2,0,2,3,2,"kratosss (4135)","649",,1711673409682
1099,279,1072,unknown,true,true,false,"[ss]","[ss, sm, ss, sa, ss, sm, sm]",2,true,3250,0,0,3,0,3,2,4,"27jaydenl (1072)","Take a little bit too long to aim the shot and shoot it",,1711673411524
1100,279,2b,blue,true,true,false,"[ss]","[ss, sm, ss, sm, sm]",2,false,8000,7000,0,3,0,3,3,2,"kratosss (4135)","1072, fairly consistent with loafing mechanism, practically no auto, only shot for speaker points, competent robot otherwise",,1711673513227
1101,39,6665,unknown,false,true,false,"[]","[as, am]",1,false,5300,4150,0,1,0,1,2,2,"25sophiaz (1072)","- mostly placing in amp\n- struggled a little against defense",,1711673531206
1102,280,3257,unknown,false,true,false,"[ss]","[]",0,false,0,103400,0,0,0,0,0,0,"27spencerm (1072)","bricked",,1711673874922
1103,40,1280,unknown,true,false,false,"[]","[ss, ss, ss, ss, sm, sm, sm]",2,false,3100,0,0,2,0,3,3,2,"25sophiaz (1072)","- auton to middle line missed (did not pick up center notes)\n- had some intake problems at first\n- fast cycles",,1711673882627
1104,10,6962,unknown,true,true,true,"[ss, ss]","[as, ss, ss, sm, as, as, ss]",1,false,0,0,0,3,0,3,3,2,"26katherinew (1072)","",,1711673901483
1105,40,1323,unknown,true,false,false,"[ss, ss, ss, ss, ss, ss]","[as, ss, ss, ss, ss, ss, ss, sm, sm]",2,false,5200,0,0,3,0,4,4,4,"24aeliyag (1072)","Did trap, forgot to check if was amplified or not",,1711673917378
1106,281,115,unknown,true,true,false,"[ss, sm]","[as, ss, ss, as, sm, sa, as, as, sm]",1,false,0,0,0,3,0,3,3,3,"26alviraa (1072)","Pretty consistent with picking up notes",,1711674314473
1107,281,115,unknown,false,true,false,"[ss]","[as, sa, sa, as, as, sm, ss, as, sm]",1,false,7150,0,0,2,0,2,2,2,"27spencerm (1072)","Good but not especially good at anything\nCan only shoot into speaker from the front",,1711674322943
1108,41,2035,unknown,false,false,false,"[sm]","[ss, ss, sm, ss, ss, sm, ss, sm, ss, sa]",2,false,12050,0,0,2,0,3,3,3,"24brindhac (1072)","pretty accurate scoring when aligned to subwoofer. didn’t go to hp station, just shot the notes that were on the floor.",,1711674349043
1109,41,3669,unknown,false,true,false,"[]","[ss, sm, ss, sm, ss, sm, sm, ss]",1,false,3500,11650,0,1,0,2,3,4,"27urvis (1072)","Didn’t do anything during auto. was confused during teleop, would shoot from anywhere and miss. only went for speaker.",,1711674355787
1110,278,253,unknown,true,false,false,"[]","[]",2,false,7450,34750,550,1,0,2,1,0,"27aanikak (1072)","bumped into things often like walls and the trap\ndidnt shoot at all, instead brought notes for other teams to shoot\nbricked a lot\na little unsteady",,1711674372666
1111,282,6884,unknown,false,true,false,"[ss]","[]",1,false,19700,0,0,2,0,2,2,0,"27spencerm (1072)","got a note jammed",,1711674815678
1112,282,5171,unknown,true,true,false,"[]","[ss, ss, sm, sm, sm]",2,false,0,0,0,3,0,3,3,3,"25georgec (1072)","",,1711674820181
1113,282,6884,unknown,false,true,false,"[ss]","[]",1,false,0,12650,10800,2,1,2,1,1,"26alviraa (1072)","A note got stuck so it started driving around randomly/ doing a little defense. It’s auton seems good.",,1711674826579
1114,42,3257,unknown,false,false,false,"[]","[as, as, as, as, as]",1,false,0,0,11900,2,0,3,3,2,"24brindhac (1072)","not quite sure what they were doing near the end of the match, prob was defense. accurate amp scoring",,1711674850917
1115,282,6962,unknown,true,true,false,"[ss]","[ss, sm, as, sm, sm, as, as]",0,false,0,1350,2050,2,1,3,3,3,"27aanikak (1072)","very fast\nhelped other robots by passing notes\ndidnt brick a lot\ndidnt make any speaker\nvery cool looking robot\n ",,1711674907018
1116,42,9006,unknown,true,true,false,"[ss, ss]","[ss, ss, sm, sm]",1,false,2300,35300,800,1,0,1,0,3,"27urvis (1072)","Note got thrown into the robot, let to brick time.",,1711674992750
1117,28,2r,red,false,true,false,"[]","[ss, ss, ss, sm, sm, sm, sm, sm]",1,false,1000,0,0,2,0,1,0,0,"27mattm (1072)","booty op\nmid driv\ninconsistent intake",,1711693488257
1118,29,1r,red,true,true,true,"[as, as]","[ss, sa, ss]",2,false,29900,0,0,3,0,2,3,3,"27mattm (1072)","",,1711693606708
1119,31,1r,red,true,true,true,"[ss, ss, ss]","[as, ss, sa, ss, sa, ss, ts]",2,false,17950,0,0,4,0,4,4,4,"27mattm (1072)","",,1711693637864
1120,32,1r,red,false,false,false,"[]","[as, as, as, as, as, as]",0,false,0,15400,0,2,0,1,2,2,"27mattm (1072)","",,1711693659096
1121,33,1r,red,false,false,false,"[]","[ss, ss, ss, ss, ss, sm, ss, sm, ss]",1,false,4800,15150,0,2,0,2,2,2,"27mattm (1072)","",,1711693720950
1122,283,8879,unknown,true,true,false,"[]","[ss, am, am, as]",1,false,0,0,0,1,1,2,1,0,"impact (2585)","",,1711722732318
1123,283,5893,unknown,true,true,false,"[]","[ss, as, as, am, as, am, as]",0,false,0,0,0,3,0,2,3,4,"impact (2585)","",,1711722738760
1124,283,5427,unknown,true,true,true,"[as, ss, am, as, ss, ss]","[as, as, am, ss, ss]",0,false,0,0,0,0,0,0,0,0,"impact (2585)","",,1711722740723
1125,284,5427,unknown,false,true,false,"[ss]","[ss, sm, ss, ss, ss, ss, ss]",2,false,5900,0,0,2,1,3,3,2,"impact (2585)","Got note stuck inside itself. Seems easy to do so. ",,1711723271236
1126,284,3035,unknown,true,false,false,"[]","[as, am]",0,false,0,82450,0,2,1,2,1,2,"impact (2585)","",,1711723331470
1127,284,7691,unknown,false,true,false,"[]","[ss, ss, sm, ss, ss, ss]",1,false,6850,3800,2250,3,2,3,4,3,"impact (2585)","",,1711723339116
1128,284,7621,unknown,false,true,false,"[]","[sm, ss, ss, ss]",0,false,0,0,0,2,1,2,3,2,"impact (2585)","No auto, elevators did not work 7691",,1711723343386
1129,284,118,unknown,true,true,true,"[ss, ss]","[]",2,false,7650,105150,0,4,0,4,4,2,"impact (2585)","a note got stuck in their intake and they were just trying to spend the rest if the time getting it out",,1711723353295
1130,285,5427,unknown,false,true,false,"[]","[ss, ss, ss]",1,false,0,0,0,1,1,3,3,2,"impact (2585)","Seemed to have some sort of issue? Maybe practicing defense",,1711723883771
1131,285,9128,unknown,true,true,true,"[ss, ss]","[]",2,false,9450,0,0,2,0,4,3,0,"impact (2585)","their intake wasnt working i think, couldnt pick up any notes",,1711723887331
1132,285,231,unknown,false,true,false,"[]","[]",1,false,0,0,0,3,3,3,3,4,"impact (2585)","231 had time to get onto stage but chose not to",,1711723911251
1133,286,7312,unknown,true,true,false,"[]","[]",2,false,6050,0,92900,0,0,0,0,0,"impact (2585)","Jammed a note into itself. No idea what it can actually do.",,1711724381828
1134,286,118,unknown,true,true,true,"[ss, ss, sm]","[as, as, ss, ss, sm, sm, sm, ss, sa, sm]",2,false,13000,0,0,4,0,4,4,4,"impact (2585)","missing mainly due to bad angle\ntrap did not make it in",,1711724400169
1135,286,6645,unknown,false,true,false,"[]","[sm, ss, as]",2,false,7000,0,0,2,2,3,2,3,"impact (2585)","6645 slow start and lost a node while running bots stability was a bit off being easily defended by blue team",,1711724463702
1136,1,115,unknown,true,true,false,"[ss, ss, ss, ss]","[as, as]",1,false,3100,0,0,3,0,2,3,2,"kratosss (4135)","Great autonomous. Predominantly amp scorer during teleop. ",,1711727859162
1137,7,4415,unknown,true,true,false,"[]","[am]",0,false,0,0,0,1,0,2,2,0,"cloe (5098)","Wasn't scoring a lot",,1712004795079
1138,7,8033,unknown,true,true,false,"[ss, ss]","[as, as, as, ss, ss, ss, ss, ss, sm, sm]",0,false,0,5450,0,2,0,3,3,3,"landon (5098)","Scored well against defense only missing one ",,1712004842945
1139,287,0,unknown,false,false,false,"[]","[]",0,false,0,0,0,0,0,0,0,0,"brandon (5098)","",,1712006434517
1140,288,4,unknown,true,true,false,"[ss, ss]","[ss, ss, ss, ss]",2,false,2000,1000,4750,3,1,2,4,3,"regulus (5098)","",,1712008056477
1141,7,8033,unknown,true,true,true,"[ss]","[as, as, ss, ss, ss, ss]",0,false,0,0,0,3,2,2,2,1,"lyn (5098)","",,1712008101629
1142,7,4415,unknown,false,false,false,"[ss, ss]","[as, as, ss, ss, as, as]",2,false,0,54700,0,3,0,2,2,0,"siena (5098)","",,1712008150274
1143,289,1r,red,true,true,false,"[ss, ss, ss, ss]","[as, as, ss, ss, ss, ss, ss]",2,false,0,0,0,3,2,3,4,3,"todd (31)","Test. \nTeam 31. ",,1712079867465
1144,291,3b,blue,true,true,true,"[ss, ss, ss, ss, sm]","[as, as, ss, ss, ss, ss, ss, ss, ss, ss, ss, ss, ss, ss, ss, ss, ss, ss]",3,false,0,0,0,0,0,0,0,0,"todd (31)","Test 3. ",,1712080784974
1145,292,2r,red,true,true,true,"[ss, ss, ss, ss]","[as, as, as, as, ss, ss, ss, ss, ss, ss, ts]",3,true,0,0,0,0,0,0,0,0,"store2datas (31)","2 of 2 test",,1712081413884
1146,296,59,unknown,true,true,true,"[]","[]",0,false,0,0,0,0,0,0,0,0,"conner (31)","",,1712240722720
1147,1,1209,unknown,false,false,false,"[]","[]",0,false,0,50150,0,0,0,0,0,0,"zachary  (31)","Didn’t move most of the Match, only drove for last few seconds ",,1712251011845
1148,1,1819,unknown,false,true,false,"[ss]","[as, sm, sm, sm, ss]",0,false,0,0,0,0,0,0,0,0,"churchill (31)","Trouble driving",,1712251021762
1149,6,1939,unknown,true,true,true,"[sm, sm]","[sm, sm, sm, ss, ss, ss, ss, sm, as, as, as]",1,false,13250,1050,0,3,1,3,4,3,"landon (5098)","Had trouble shooting ",,1712254499793
1150,8,4959,unknown,false,true,false,"[]","[ss, ss, ss, sm, sm, ss, sm, sm]",1,false,0,15100,0,1,1,0,3,1,"landon (5098)","Was not good at shooting at all",,1712255276545
1151,297,5889,unknown,false,true,false,"[]","[sm, sm, ss, ss, sm, ss]",0,false,0,0,0,0,0,0,0,0,"sapulpa (31)","They took nodes from other teams despenser. \n\nThey did not go under the stage. ",,1712255766362
1152,9,7531,unknown,true,false,false,"[]","[as, as, as, as, as, am, am, ss, ss, ss, ss, ss, sm, sm, sm]",0,false,0,0,0,3,0,2,3,3,"stace (5098)","Really great at grabbing notes\n7531",,1712255938297
1153,10,1997,unknown,false,true,false,"[sm, ss]","[sm, ss, ss, ss, ss, ss, ss, ss]",1,false,0,1000,0,3,1,3,3,4,"landon (5098)","Good overall did get stopped a few times but recovered\n",,1712256311184
1154,10,1763,unknown,true,true,false,"[]","[ss, as, ss]",0,false,0,2900,0,2,0,2,3,2,"stace (5098)","Bumping around a lot\n1763",,1712256344956
1155,8,2718,unknown,true,true,true,"[]","[as, sm, as, sm]",3,true,6250,21250,0,3,0,2,3,4,"fernando vasquez (31)","",,1712256450393
1156,8,9401,unknown,false,true,false,"[as, as, as, as, am, as]","[]",2,false,0,0,0,3,0,3,3,3,"immanuel (31)","",,1712256560716
1157,8,2333,unknown,false,true,false,"[ss, ss, ss, sm, ss, ss, sm]","[]",2,false,0,0,0,3,2,3,3,2,"christian (31)","",,1712256615380
1158,11,8825,unknown,true,false,false,"[]","[sm, ss, sm, ss, ss]",0,false,0,0,0,2,0,2,2,2,"cloe (5098)","Bumping around\nMissing is equivalent to scoring\nNo amp\nNo trap\nNo Stage\n8825",,1712256788363
1159,9,9462,unknown,false,true,false,"[ss]","[as]",1,false,0,70150,0,0,0,0,0,0,"churchill (31)","Crossed center on auto. Lost coms",,1712256910670
1160,9,2359,unknown,true,true,false,"[sm, ss]","[ss, ss]",1,true,6350,0,0,2,0,3,3,4,"fernando vasquez (31)","",,1712256946412
1161,9,1209,unknown,false,false,false,"[]","[]",1,false,0,0,0,0,0,0,1,0,"christian (31)","",,1712257019581
1162,9,5119,unknown,false,true,false,"[ss]","[ss, ss, ss, ss, ss, ss, sm]",0,false,0,0,0,3,0,3,2,2,"sapulpa (31)","",,1712257082453
1163,9,9551,unknown,false,true,false,"[ss]","[ss, ss, sm]",1,false,0,0,0,1,0,1,1,2,"todd (31)","Tank drive. No auton cross the line. ",,1712257087855
1164,10,8060,unknown,false,false,false,"[ss]","[ss, sm]",1,false,0,23550,0,0,0,0,0,0,"todd (31)"," Ricked for a while. \nHas defensive hands but didn’t use them. ",,1712257551452
1165,10,3660,unknown,false,false,false,"[]","[as, as]",0,false,0,14950,0,1,0,0,0,1,"fernando vasquez (31)","Didn’t really do much all gane but move around in random ways",,1712257563079
1166,10,5550,unknown,false,true,false,"[sm]","[ss, as, as, ss, ss]",2,false,10000,0,0,3,1,3,3,2,"sapulpa (31)","",,1712257570798
1167,10,6809,unknown,false,false,false,"[]","[sm, ss, sm, ss]",0,false,0,7000,0,2,0,2,1,2,"immanuel (31)","",,1712257592073
1168,10,5013,unknown,true,true,false,"[ss, ss, ss, ss, ss, ss, ss, ss, ss]","[tm, tm]",2,false,0,0,0,3,1,4,2,4,"christian (31)","Autonomous is not the best. Very fast and speedy when it comes to scoring in the speaker. They were able to get on stage.",,1712257819806
1169,13,1723,unknown,true,false,false,"[]","[]",1,false,1250,4000,0,0,0,0,0,0,"robert wright (5098)","1723. The launcher requires help from the drop box. They scored one note, they were very slow paced. Would not pick.",,1712257954773
1170,12,1939,unknown,true,true,true,"[ss, ss]","[am, as, as, as, ss, ss]",0,false,0,0,0,3,0,3,3,3,"stace (5098)","Have blue lights. Lights become orange when they have a note. The lights flash orange when they are ready to shoot.",,1712258035801
1171,12,1939,unknown,true,true,false,"[ss]","[am, as, as, am, ss, ss]",1,false,2000,0,0,1,0,2,3,3,"cloe (5098)","Missed amp a few times\n1939",,1712258061542
1172,14,1802,unknown,false,true,false,"[]","[]",1,false,2000,11350,1150,3,2,3,4,3,"robert wright (5098)","1802. Scored four notes out of six. Didn't do anything during auto. Consistently scored points.",,1712258324660
1173,10,2122,unknown,true,true,false,"[ss, ss]","[sm, sm, ss, ss, ss, sm, sm, sm, sm, ss, ss]",2,false,12000,0,0,2,1,3,2,2,"sapulpa (31)","A bit of a reckless driver",,1712258337584
1174,11,4500,unknown,true,false,false,"[am]","[ss, as, as, sm, ss]",2,false,0,0,0,2,0,3,3,4,"immanuel (31)","4500",,1712258372833
1175,11,2341,unknown,false,true,false,"[sm]","[sm, ss, sm, ss, sm, sm]",3,true,4700,15000,0,1,0,4,2,3,"fernando vasquez (31)","2341 kept hitting a lot of things and it’s own teammates a lot, almost causing to turn over one of them.",,1712258448011
1176,11,3931,unknown,false,false,false,"[ss, ss, ss, ss, ss, ss, sm, sm]","[]",0,false,0,0,0,0,0,0,0,0,"christian (31)","3931\nAutonomous is not the best. Scored a good amount of notes into the speaker.",,1712258487538
1177,15,4522,unknown,true,true,false,"[]","[ss, ss, ss, sm, sm, ss, sm, ss, ts]",2,false,1000,0,136150,0,0,0,0,0,"xavier (5098)","",,1712258774607
1178,15,1730,unknown,false,true,false,"[]","[]",2,false,2700,8950,0,4,0,3,4,3,"robert wright (5098)","1730. Fast, moves like butter on hot toast. Has a neat launcher where it can pick up off ground but the launcher can move 360 degrees in a circle.",,1712258858024
1179,15,5126,unknown,true,true,false,"[ss]","[]",0,false,0,58200,0,2,0,2,0,0,"cloe (5098)","Note got stuck\n5126",,1712258872531
1180,12,5889,unknown,false,true,false,"[ss]","[ss, ss, ss, ss, sm, sm]",1,true,0,10000,0,2,0,3,2,3,"fernando vasquez (31)","5889 they were able to score petty consistently at the bigenning",,1712258888936
1181,298,2410,unknown,false,true,false,"[]","[ss, sm, sm, sm]",2,false,5000,0,0,1,0,3,2,0,"sapulpa (31)","",,1712258893477
1182,15,5454,unknown,true,true,false,"[ss, sm]","[as, sm, sm, sm, sm, sm]",2,false,0,0,0,3,2,1,3,4,"lyn (5098)","",,1712258895052
1183,12,3284,unknown,true,true,false,"[]","[ss, ss, sm, ss, sm, ss, ss, ss]",0,false,0,0,0,3,0,3,3,4,"immanuel (31)","3284\nVery accurate at shooting notes into speaker ",,1712258963759
1184,12,3465,unknown,true,false,false,"[sm, ss]","[ts, tm, tm]",1,false,0,0,0,0,0,0,1,0,"christian (31)","3465\nAutonomous is not the best. They were not good at scoring into the speaker or amp.",,1712259068591
1185,15,5454,unknown,true,true,false,"[ss]","[as, sm, sm, sm, sm, sm]",2,false,0,0,0,3,2,1,3,4,"lyn (5098)","",,1712259229828
1186,16,1763,unknown,true,false,false,"[]","[ss, ss, ss, ss]",1,false,0,0,133600,1,3,2,4,3,"xavier (5098)","",,1712259335303
1187,16,4959,unknown,true,true,false,"[]","[sm, sm, sm, ss, ss, sm, am, sm, ss, ss]",1,false,3000,2000,0,1,0,0,1,1,"cloe (5098)","Missed a lot of notes\n4959",,1712259352580
1188,16,2345,unknown,true,true,false,"[]","[]",1,false,7400,13900,0,2,0,2,1,2,"robert wright (5098)","2345. They were alot like other bots. They have a similar design to our old launcher only it's one arm and alot wider. Missed about four shots but scored two.",,1712259414199
1189,13,9401,unknown,true,true,false,"[ss]","[]",2,true,8550,0,0,3,0,4,2,3,"fernando vasquez (31)","9401 They didn’t try scoring instead they went to where the human player gives the nodes to the robot and they shot it to the other side so the rest of the team can pick it up and score.",,1712259501355
1190,13,6674,unknown,false,false,false,"[]","[as, as, ss, ss, ss, ss, ss]",1,false,0,15000,0,3,0,3,3,4,"immanuel (31)","6674\nVery  versatile robot that is very accurate at shooting notes into speaker and amp",,1712259534242
1191,13,5550,unknown,true,true,false,"[ss, as, sm, as, ss, ss]","[ts, tm, tm]",2,false,0,0,0,2,1,2,3,2,"christian (31)","5550\nAutonomous could be a bit better. Really good at scoring into the amps. They managed to score a few notes into the speaker.",,1712259636637
1192,17,4213,unknown,false,true,false,"[ss]","[ss, ss, ss, ss, sa, ss, sm, ss, sa, sm]",0,false,0,6100,0,3,0,2,2,3,"keirah (5098)","",,1712259839071
1193,17,1939,unknown,true,false,false,"[]","[as]",1,false,0,0,81950,2,1,0,4,1,"xavier (5098)","",,1712259841017
1194,17,1769,unknown,false,true,false,"[sm]","[as, as, sm, as, as, sm]",0,false,0,3450,0,2,0,2,2,1,"cloe (5098)","Only able to make amp",,1712259904116
1195,14,2373,unknown,false,true,false,"[ss, ss]","[as, as, ss, sm]",2,false,10000,0,15000,3,3,3,2,0,"sapulpa (31)","Can amp and speaker",,1712259975578
1196,18,2457,unknown,false,true,false,"[]","[as, ss, sm, sm, sm]",2,false,5000,15000,0,1,0,2,3,3,"keirah (5098)","",,1712260424451
1197,10,7531,unknown,true,true,false,"[ss, ss, ss]","[am, as, ss, ss, ss]",2,false,0,0,137250,3,3,2,4,3,"xavier (5098)","",,1712260426067
1198,18,2457,unknown,false,true,false,"[]","[as, sm, ss, sm, sm, as, ss]",2,false,1000,10500,0,0,0,1,0,1,"cloe (5098)","Lots of brick time",,1712260443509
